98532d8b-424d-40db-9e19-6522e3449a6f,-24528,1604439787263
8a91dad1-833d-4f48-8406-ca8bffa0cdaf,-22483,1604439792259
78891b7f-0ca0-42d5-877a-de3e70828d18,-28041,1604439786095
8a57e3ad-f3e0-44c5-87ad-0599f995e427,-18005,1604439794996
5560ccea-1ca0-4813-af45-b637ae88613d,21267,1604439790478
073925d0-571d-44c2-ac46-306180d502c8,32601,1604439792045
bac9f05d-2f18-4c55-98f5-699c3ccf8783,24310,1604439789129
1fd11799-fae4-4f27-a9ec-90d065174e07,-13844,1604439792969
26f1bb17-d8d4-4feb-bcbe-2b0be003005e,-14134,1604439792880
5fc5cbc7-7cc8-4325-936d-2684eef20b77,26348,1604439794296
69ec0e74-01ba-44b3-8ffb-60468df39615,-28422,1604439790465
98d70000-6bbf-434b-ba44-e80bfd582773,-27052,1604439793910
4fb077b9-87ea-4de7-b3b2-91870fc81e9c,-11861,1604439794945
53810299-5d33-4f3f-9399-f5eb5aa6aa8d,-4697,1604439786442
ec1972d3-66aa-4820-acc9-9966d1850c34,-24049,1604439788674
ba0132f7-108b-4026-8fef-1519e8c325f9,1346,1604439793081
6af903e3-2cff-49d4-a344-ff25b469b482,17219,1604439791635
66bd1a82-b4cb-41c8-87eb-e528bae8aee0,-8713,1604439786836
0404b6cf-2500-4b80-be67-8fb0c2487c58,-17461,1604439790472
1f2f674d-4f1a-47cc-8d84-68b46ef042a4,-8469,1604439789204
b217d8b1-9c24-4e17-9944-af4f925066e3,22414,1604439787588
4381ec82-82c4-4cd8-895b-a972a6d22a20,-24015,1604439793023
f071196a-60ac-4ab7-9053-91f840cf2848,-12393,1604439793200
2181c75c-05e2-4d59-ae48-052a341b12b9,-30167,1604439793975
27e6914c-e390-4c3f-bbbb-1e9c87b8b0e9,2254,1604439789052
1f6ce627-b321-41b2-8e3b-91bb003d17f7,-26957,1604439791889
2c347d18-2f9d-4869-9680-0da5a26d177d,10656,1604439794992
6f093f3c-9c11-4113-8db9-68dc8f58f43d,-2204,1604439791085
e3f72951-0add-4c22-b3a6-5bb07ba5c646,9898,1604439791037
3d63e002-3bd8-4521-9ed4-ff67daacc0b9,-937,1604439789223
9cadcd17-288b-4c68-b4f3-576d525426e3,9140,1604439795780
6c8adf41-b6d0-40f0-a90c-c0193e5a3988,-7905,1604439794744
8cf3a2e8-8a00-409f-a422-9b0cf5f218cf,4972,1604439787346
e639d908-815f-4958-9f77-9288272914a8,23026,1604439793225
7c3c82aa-7f1a-4515-a08d-fdab163448df,-19691,1604439791736
547f8222-e049-4ffb-8d7a-2324ef60ba61,10756,1604439787638
ecf234fa-2847-4a12-8d24-f5311032928d,21136,1604439788675
3ad714c7-b48b-48f3-883c-1e93a3242096,32710,1604439795739
7e7fda7b-aec1-4367-88e6-a59bbde33e94,10863,1604439796012
370a4286-17f2-48d5-ade2-5b35b4d8bd0c,-30608,1604439787374
d8496755-7cd4-4865-bad5-e08db0102c20,21487,1604439789710
a2a08837-d0bb-4e09-bfee-a2ebdf5ec3f1,3117,1604439791672
36408b97-3566-47b1-9af2-e4ac98b44178,-20592,1604439788094
8d059854-abe5-4e71-9c0a-d29f9ed0b7c0,-8215,1604439788689
41d2e6a5-928b-4c51-9b37-7fde1e949527,12612,1604439790396
ac3d9544-a9bf-4995-9f5c-2fb43bd0b179,17617,1604439786887
de9b4bdb-6f64-48a3-ab3f-0422cdad183c,-28027,1604439787350
690bd3c9-fa42-42fa-a3f4-7d2e8df8654b,-24324,1604439794971
e0c72336-9e0e-4297-b585-332c2514b252,26070,1604439792307
27314e8d-0bc5-40c3-aa3a-05245fb4744b,21574,1604439790136
db19bb76-02ea-44f2-ac2e-e98a916dc0bd,-5570,1604439793971
51d05e33-f7e0-4ce9-a9d5-e182c2e47bcd,18521,1604439789345
89316227-50a2-44d7-be27-2a6cff5a9432,-7566,1604439788865
348bc6f6-9720-4ce5-9af5-fdd902b8cb4e,32727,1604439792694
23171537-b82b-43b8-8109-28fb210e149e,-26403,1604439793185
e22359cc-a262-4799-9a80-a2a2d010ecf2,-25013,1604439795922
1a15734b-cbd5-4860-be79-4f60651f5417,16922,1604439788331
1ed3d31e-de7f-45eb-bbc2-09c9c89d531a,-18993,1604439789332
ca1bf790-631d-4711-b5a8-e2ffea097fcb,8261,1604439789076
66e8c750-e822-4740-9ab1-dcf705f549f5,-22581,1604439795384
0825b760-e650-4dcd-98ba-a6466af8d6f4,19973,1604439791093
96956b3b-b539-4f75-b942-774685931cd0,-5975,1604439787089
2802eb3f-283e-4d12-9adb-cdab712b35ef,32165,1604439790795
e0c1e2ad-d344-43ea-9d7e-81cc8b4eba17,21204,1604439794405
ac43f156-6460-4fa4-be54-d7888a342ba5,29142,1604439792682
384025f2-1c4c-4b47-a458-34c0c9501949,2002,1604439789237
b8ab507d-3529-454d-8786-945247def707,-26364,1604439794431
d7694761-3dcf-4ce0-afb0-89b82b1ebabf,-14406,1604439786184
6eb9a835-a76c-401f-96ed-c60f99345ced,15145,1604439788833
7f9e7f67-ecfc-475f-9421-ba8bbcbc3353,2811,1604439787715
1d0b2216-8925-4130-b1ce-34bbd94a4497,-19446,1604439789634
a76a538d-78c6-49cb-b729-8e35cda834b1,-3686,1604439787511
8f492274-1b0e-4bc5-89c8-b8966e4b4332,-32295,1604439793464
ef1b3855-9abd-42da-8fcb-7d45ab91096f,28960,1604439788134
93c5e58a-65bb-4e3c-937a-1a1197baae16,-22130,1604439786466
38960622-8deb-46aa-8658-cb97d9c15c8b,16447,1604439794740
655e14de-da1c-4576-b214-5fd91a8adfdf,24742,1604439795354
41795bc3-3686-4279-b694-d41967d0471b,-14134,1604439794215
a0b7e30d-ca4b-448b-aca7-d4db9ad64ee4,-16989,1604439794087
235f41c5-01ae-4bec-9ded-e4a05d63d13c,-8705,1604439791082
2f9405d4-230c-4a78-89c2-a776699e85e6,-18412,1604439788667
62604178-7c0a-48b0-a631-97d3f3434ed6,21280,1604439794580
49903c5c-66f6-45a5-b548-d2e5becfcca3,13367,1604439794590
ec5b0af3-8038-4f74-8d53-2d0ae2b73d6a,-27541,1604439790383
41de7d75-48fd-494c-a8d4-37cb15568380,-28758,1604439787575
b93618ac-e691-4d90-93cd-120a5cca8ab0,-26664,1604439792343
6d4b33a8-910d-4e1b-b37f-ae3df51250ae,-7570,1604439788837
b1e6ca10-e194-43ad-a8ab-a200558054a1,25315,1604439788241
e705fabf-b6dc-43fa-8d83-f8cceba3c01b,19446,1604439792776
a6471808-f54a-4261-81e0-ccdf432bb89d,-13273,1604439789237
eae68915-8ff7-462a-95e5-95aa2d44e5bb,30032,1604439787151
c412b5d0-a2dd-4c38-9f25-022426956cd3,23137,1604439789098
2e08bae6-3125-4a7d-b436-6fc1e51918f5,23023,1604439789311
60d36460-d736-4b5d-816c-5860dc797420,17186,1604439792717
94ab10da-4fb9-440b-803e-8a51303cc7ea,13951,1604439786252
230da6f1-83e2-4fac-a424-ea5b7d75af7f,-22011,1604439791022
3448502e-3cf3-4ea8-80fa-8549867f6c09,-23900,1604439794087
5c5cefa0-8638-420d-a854-e1d7ab603f51,-17839,1604439788487
35b56984-f2c1-45e0-9f8f-5c4158432f20,-20992,1604439792724
ae73c5e8-89ad-4c73-bc3d-aaf6f8e725aa,-6082,1604439794553
af5efc4d-4bec-4edd-adb3-448a9364b341,-11189,1604439789111
d2dd539b-0cc5-417d-95d6-fc598affe149,14678,1604439792308
855b90fb-f14c-49df-94f3-49f68d721e21,-25010,1604439790075
d4806587-acd7-4b0f-b197-94792c59b2f8,-29532,1604439788755
97ec4dd3-ef7a-439e-846c-1f31d83edf2a,20508,1604439793855
24f4ba45-1dee-48f8-a6d9-9781c4cca354,26591,1604439788547
504d4ae8-7eeb-4eea-ac50-ddc62957e1be,32327,1604439786285
a399e3ed-e531-4ccf-8cb1-b654d9a0732c,16062,1604439788303
f2cb9159-9c4a-4a52-a4e3-db0cd09ee497,22172,1604439793944
bfb43c62-9a63-4a09-8aa7-127e617d1381,-20133,1604439793080
43c751fc-c8ab-4716-90ea-6186a1bacdb6,-15704,1604439792305
d6055772-ace2-4e95-b614-009f2e6ebb90,5741,1604439787589
9cf39ab6-37e9-489c-8320-f7a7cf113c82,-8655,1604439789205
0d1e064c-9c3f-4f2a-bb5e-b3f7ebda7380,18968,1604439786548
04f6d56c-93ad-4fb0-b028-1a3d7d73df32,-223,1604439790087
0804c580-9fe5-41cd-bf0f-d3df01e435c4,10916,1604439795740
5b8896ec-6ea0-4a17-915a-bd96742f15bd,23076,1604439787654
297fd9c0-0e2b-4ab6-bae4-af3273a8895a,11724,1604439795809
dbfdeecc-d96d-4e88-8ce6-49a3d7676f74,9539,1604439794683
98192972-db14-49cc-a309-0ec68bd179ad,-11357,1604439790131
df080861-7223-44bb-8c26-fd8d62d1fedf,-25991,1604439788865
dcd28175-ee3e-457d-b3cf-04818a816786,31660,1604439787252
822aba4b-853a-4871-8974-6d91ea7a27ae,-4661,1604439793233
e8913598-4f41-48f2-b9ee-ad585b292ee0,-10772,1604439795524
6aad6b36-f592-4352-8254-ef5476791c19,-10437,1604439789048
8d39aa17-c681-4fec-a1c2-b5a20dedcda3,10376,1604439789803
2ac913c1-1910-4ec6-a620-d5598be259dd,-14594,1604439788072
16d25c22-9d3e-44c2-a2bd-11d69b3243b3,17299,1604439791314
18e4f3ca-0c0f-4510-b0d5-977d98e9575e,-5098,1604439788280
48eb9204-aa06-43b0-94e3-30c3bc494621,-9308,1604439788254
2e12f375-0a76-48bc-90d4-4c220bb9984c,31029,1604439788729
da8edd2b-715a-4df6-90f4-a5748de97201,16826,1604439793690
1aca8b3f-4431-4b14-af12-8166014a4057,-15501,1604439794950
da86bba2-7fa4-43ac-b034-de49c364d6da,-4297,1604439790239
75d9ad8a-9fe4-4b54-bd10-883c42fdde03,4280,1604439791206
588434d9-eea8-4347-aa7a-68a6511c4205,2117,1604439794099
98d14745-475d-4506-b2c1-d80a47941196,-3485,1604439788658
f688b41b-7062-40b5-bbab-89676c0c7476,-1592,1604439792428
b13a0f52-6194-4061-af65-7991f0695a77,-32115,1604439794909
c773f0d1-4951-4a7b-8de1-2f0bb9f19d4f,25111,1604439793503
3809f424-ef0a-4503-b942-5846a1b905f2,-28398,1604439786645
9206dbf5-a7ad-4b86-994e-37d4aa71b53c,-1573,1604439791210
a6b02dec-5e43-401d-88de-7b75618e875a,-4136,1604439792038
33374972-857f-40a4-8bc8-5c0aca6cf035,-21385,1604439791195
b9373444-2d6e-4acd-943e-faef8e138bc9,28042,1604439788325
123c2bf1-1371-491f-a73f-09c48c6fb528,14743,1604439788506
e77611d4-3544-45c8-8edc-663bacfb3500,25077,1604439792799
a800f862-3633-447b-be05-a9a4d88e6406,-11166,1604439789768
f80d3a5a-ec2d-4f60-95b5-716647c4ba38,-12035,1604439788797
497fdf80-462f-447e-83ec-0dd500cf7f4a,17511,1604439794245
13907c46-ba9c-4c2f-9820-081c13fa8807,22382,1604439791331
f06f73cc-6289-460b-8501-05bb6c61bda2,6363,1604439786345
03754192-7982-4bf9-8855-d3d452efb064,12790,1604439789927
05eb91e2-baa1-4d7d-9250-4cce44a4e58f,-11080,1604439789552
bccd3661-6a4d-4764-95b1-cea7a8aeea7b,-32675,1604439791497
0af994ca-deb0-4a97-ac04-64417efd83e2,27031,1604439787749
54eb6ef1-f727-4c6d-96bb-90d30d226504,22526,1604439792819
a200aee7-d2ad-452c-b562-01064d5a0d81,29778,1604439790330
70867fa8-6dca-41af-9c7b-2f5794321e1d,-26879,1604439789918
377a053a-8c42-45b9-91a5-3405fee1c538,4497,1604439793873
760d9fee-5a12-4eb1-ade3-d39e74ff3bed,-22601,1604439791934
bfb0ad0b-66c8-45ff-bab6-84e2858578b8,-23051,1604439794763
cf0d6e67-075e-4a01-a402-a8d26a1b383f,22395,1604439793371
e89f1f1d-6700-4813-9ae0-fdf97b243590,-690,1604439787130
441b9d9e-5911-463f-bb58-efdd12a03961,-30606,1604439791022
acc05116-9fe9-402c-a946-706198ce96a4,-11466,1604439794580
6a35f2f1-b9d4-4219-8a7d-5f034c959ce6,14332,1604439786612
6f298a44-91ff-4a44-8801-c3d155083af9,21750,1604439790487
9b358b19-75bd-4252-ba96-da14975c27c1,5815,1604439786274
6badd809-e9e1-4721-b8a7-c46287ab47fd,-6724,1604439786979
d01835e2-5e77-4a33-926c-a9fee89d06af,-22292,1604439790245
9c9899f8-5031-4d61-8e9b-c10827d0b5a1,21122,1604439786633
60f5deb1-f8aa-480d-999a-66461962b2f9,-24233,1604439787236
04fae1bc-ca09-4004-97c4-edf16f6f0611,26477,1604439794894
035fe9b2-f12a-492e-b0b2-624f2147fb98,21182,1604439793541
a2e8114e-247c-4851-a48c-a1703640f4a9,13473,1604439788635
444fcbc8-ef72-4d8c-8241-6b8f33b4e551,-16154,1604439792120
1d1248b5-2bda-45e7-885d-b21e4791e312,16666,1604439790597
b3351bd8-959d-4bb7-881b-0563a317c2e6,-643,1604439795812
30a1c9ca-1c05-4553-94b5-01fd01f847ac,-4326,1604439793428
7ed8a7bd-a095-4422-9643-0cb69c66e227,13257,1604439795692
4aa88425-519e-497f-ad1d-56cfbf1269a1,-19529,1604439789362
f643ee32-028c-4621-95ab-8355c1b33f65,-29612,1604439788670
ddc6fb5d-33ec-4306-b876-bfd6a99d3f40,-15942,1604439789857
74368275-3912-4617-85f8-57152c9d3a9a,2873,1604439790568
795dc8f4-31da-4d52-8aa7-9b7e1516e237,-3003,1604439792201
b20a2d3e-d6fd-4375-a95b-bbc20eaeade4,-17011,1604439793799
a92a16a8-b9af-4506-a58d-b300d224ead6,12089,1604439786558
9f488e86-cc0f-4b0e-9ab7-d552e849305e,8145,1604439792861
c5be68aa-2a7c-413f-a8d7-4c3d54ba7ba6,-6433,1604439786522
fc37d993-4759-40a9-84eb-8844f8c62e08,11727,1604439788686
760007ab-82d7-4060-93b1-1dcf0da96ac1,-6781,1604439795004
01d70b18-a288-4956-8368-60f9dfda6c44,13978,1604439795687
68e34113-3635-46b1-9041-80540ce281c0,-11867,1604439789356
70823187-9eab-4583-b255-6c7ce4f2ba23,29594,1604439795260
43369a5a-8795-4eb0-bfef-2167fc51aa20,2388,1604439790313
e6e4ead8-08b8-46a3-8f14-0609fa1b16d2,-18006,1604439794093
470197c3-61ec-45e4-85fd-a88821663a36,-31639,1604439795874
40eed0f9-51bb-4d12-9a69-154d07229a17,1603,1604439788308
d691bbe4-af82-48de-b68f-7e58a94e4bcb,-209,1604439796061
ed682b54-0aaa-4dab-a417-4aed01e73f95,27065,1604439795677
6fe44ed0-9a9e-4711-9674-0d14b0a79289,24161,1604439795607
d9956fbe-299c-4917-8193-6b294303f1f9,2548,1604439793650
1bd6f46f-70f2-4725-af40-b6d23bdee894,15361,1604439794969
947d98ea-9812-4501-a1a3-2181d61861e3,-1955,1604439794290
64b13249-826f-41ae-9806-6838f3faaaac,-12481,1604439790915
cbf47c60-21dc-4b1d-8082-fc66e3554978,2157,1604439794654
6ad4a2af-afb5-468c-9172-923be530b915,-8194,1604439792503
4048e3fe-20e5-47eb-8c60-8fbc05c0f8e8,3255,1604439796032
d02e76be-1e84-4776-bc09-cc685ab614df,28017,1604439790581
b49797f5-d196-47c6-aecf-7111ac1e9ad8,5264,1604439786408
ea9a9173-eaba-4839-bf88-db53958c7e1f,-8552,1604439788992
37e75fbf-de6f-4289-94ca-3b553887ef9d,-12598,1604439787221
5b5fd455-e1c5-4c7e-8b83-415fdb287e05,32617,1604439789481
6a626a8a-b339-4ac0-856d-68aacfa3aaab,-11021,1604439790924
833d5da5-a440-4d33-95c4-4c270722e7e9,16019,1604439793694
94a2dedf-6128-4cbc-ae2c-7bbbddcaef22,-18489,1604439789319
d3e67661-68a1-462f-98c2-2ff4c1fd0ccf,-7629,1604439796017
cee69eca-e143-4b24-88f5-4c4603d0d3c2,30718,1604439792700
687dbabb-d21e-4047-be36-a03cb2ae0cca,-29297,1604439787486
0ce19e94-ac59-4a66-8e72-125aa3b4c72a,4109,1604439786281
2af3946c-fcca-4f5f-b927-c90e1672597d,-29763,1604439787229
1a00fe84-b54e-4fe9-8d5c-53219cb9b3a4,-23981,1604439789961
d0a50cf5-ddd6-4ba6-a7c3-df9c8a49fef7,-1382,1604439787363
8c314d1f-e391-42e9-9abf-9178a392c2ba,13728,1604439789894
78ce0129-c0d6-4161-9640-77cae7c3d869,-31868,1604439794772
02643b20-cfde-406e-b13f-3e6a642ade20,-377,1604439788700
e36c4c32-d476-4827-8d94-23c342b94a2b,-21604,1604439790809
91840cdb-2d13-41ae-a0df-1ff8996f9bfb,-32688,1604439786806
7610f0ca-1e86-42c8-8f77-4538914fd1de,4258,1604439791689
c57e2255-f203-4e61-9305-bafbf3ae9f40,13165,1604439786247
10ae40a0-db8f-4877-b6b3-9e620b92089c,-13909,1604439792792
1ce1186c-2b65-49a3-8a20-c524810e3b9d,23267,1604439789046
abf9110a-59ec-49a8-9822-307ce5bf1a81,2145,1604439795481
baa77f38-8e16-4088-a35d-86a03b84781d,-21394,1604439793895
4aa7cc4f-9ccb-4d9c-9645-53ebc371fd19,28829,1604439786529
b94339e7-de33-4095-8af0-22e13f96895e,-3338,1604439793602
74284b83-3f7f-4bcc-a883-8631da83d3de,-25394,1604439793866
9f0efb6a-a711-4917-8a72-43ad6b06f92b,-12870,1604439791651
8dc88a87-28a5-44c7-875e-7853b67ad159,9840,1604439793520
706c9fa8-016d-4f99-a1b5-455fc4de7877,-19622,1604439790701
35e9b359-a470-4fc1-a8f5-b74ccc3bd2e2,-14590,1604439787260
0c4c5b7e-5374-4ff4-88ca-d67fd1f95397,-7087,1604439793115
9ef122d8-1cd7-4483-92fa-ef04a9dcc599,-16573,1604439793898
f6d7d230-3658-4f1c-b89a-d986498a7cf4,-26827,1604439794805
b1b6c310-df38-47b0-9864-e54fb66913b2,27908,1604439787305
55296fe6-d716-4888-b18f-99f310a0c8b6,24605,1604439790731
8e4160db-6180-4624-b775-e11b585e8c5e,-25834,1604439791774
c9b5c54b-8c3f-4e13-b975-7de05ff865b0,17954,1604439793121
02eec36a-a58c-49fc-bdd6-275711807258,-20601,1604439788693
2d216bc1-13b5-45e0-9419-ee8d0fc9bf85,-21325,1604439791623
aad11fa1-ac4b-4e92-95c8-a6603405305d,-1410,1604439795958
718b975e-dc50-4f0e-a416-c14b409e8e7a,-11249,1604439794740
422f41b0-7026-4d5a-af0b-bbcd28e705b5,24548,1604439794400
e78e3bbe-a7a4-4817-97dd-b0bcfc1c4080,19296,1604439794383
9e382130-9358-400b-bd1c-068e37feecb8,-16390,1604439786676
6d8509a6-e96d-443f-9dda-f9ced9e21c14,-3663,1604439788697
5b8566eb-38ab-4b2b-aa41-6fa53fadf347,31516,1604439795841
377858ae-1580-45ac-9d3e-255305127f57,-22617,1604439787082
3e98a9aa-f9a6-4de3-b100-e62a37dd62e1,21425,1604439787559
c28394c3-c971-4db3-817b-2cd50f034606,21674,1604439795062
3e1aa8a4-dcce-45fc-83ec-e561910e327d,-21840,1604439794506
a781ceb1-464c-41ef-a4da-1bc005fcbd4e,32081,1604439794268
f324d837-2352-45e4-9529-a30fe9100e6f,-30815,1604439787429
fa53f30a-8b22-402b-a6c8-76f712c64c79,8396,1604439795291
2535737c-e9c5-4271-b3d5-ec4c4a224f71,14506,1604439794232
90782e74-f182-4e01-b471-4f7d888cbf63,-29275,1604439795537
12b4e8d9-d944-4ba1-beb3-2d2948fec1ab,19113,1604439793424
ce0fffdc-a5f1-45a7-a903-4d8b3f4453d6,9751,1604439790562
08ac05c4-f84a-481e-9319-e2eaa9219e7a,-26593,1604439792610
c12f8662-4f7b-477b-9e8d-08fe9cd401ca,-12411,1604439795713
1fb06fb9-6e05-43c0-bec2-6ad9eaa52a97,-20246,1604439792772
19f5e385-947e-4fab-bc3d-a70ff7de713c,-9899,1604439788606
02ab9f1f-9db9-45d3-acf3-5656d1dcebba,-24570,1604439786695
ca0bc6c8-13dd-4f6f-b093-536b1fb89196,15476,1604439787324
9b6a7c75-04eb-45f4-a823-01fc758e4885,22617,1604439793636
83f2a04a-c5d7-4b08-ab42-8a1648775ee0,1908,1604439789790
2277db84-1420-4cdd-bb8b-b36ae980a69a,-9682,1604439794962
dfe9d8a7-f038-4dc6-9e93-15fe9ae75157,-9539,1604439791437
1f3e1d9e-53cf-451a-b2cf-3b775a40c1cf,30868,1604439791617
ed92979d-1c6e-46a7-9396-abc30013de49,26116,1604439786264
98f1fe0c-8fd1-4634-9f2e-273fb7a38815,-11095,1604439790551
50abe893-22ec-476a-9a0d-b5adcf4dbae3,-21684,1604439794297
fb07b38b-2312-4f13-87a4-2ade700ee917,-684,1604439792517
52b144c9-1150-4fed-8634-ffd1e4ddf7c8,19829,1604439790480
cd564ec7-f2f5-4c13-8cf0-3d9a9bc6efb0,14331,1604439792245
8a00f488-b0f5-436a-a822-cf26292225e8,-20496,1604439793166
7f709d17-5948-40cb-8e3f-6f724b857f4b,-7433,1604439789506
e36209d2-cb87-4966-87b4-573e1a3357dd,7169,1604439791248
1beeff61-1f9d-4cbf-8f19-24a8837507e2,-32537,1604439793939
037e7ca8-9bce-41b8-8592-af7aa4231d3b,21773,1604439788134
cfae29e4-1ce1-4215-a942-df72ebbbfc08,-21229,1604439791989
9a7a414c-bcad-4a85-b30a-49127261f440,-1453,1604439787279
f5f09533-8f01-4fd5-b1bf-2a095b2f56c4,-24418,1604439786740
11667062-9dc0-4493-81ed-5cdcde2f27a4,10235,1604439786963
a05e6a68-b3af-435d-92c4-d1d11da41dee,14091,1604439789606
59fe3aa2-4a7e-450f-8819-900f44a50b5b,-668,1604439795453
8459138c-fc47-44f6-a0d4-ae1c861cf4ea,29359,1604439791093
24bc25d4-7be2-4c69-8bd8-4bac04fcf3d0,-5729,1604439790114
4c6ce2fc-893f-4462-a69d-32093db7d435,20222,1604439787080
4bfc5ea0-8cd8-4f8f-a13a-c2a9687c7411,-5350,1604439791699
fd88cd43-3a1e-4c20-85e2-9fbbd7275d90,-5113,1604439790365
022baf43-e28f-4679-96af-d29dc69d3edb,-17679,1604439791963
ad982420-49f2-4167-a104-2588eaaf3067,-31823,1604439788516
8f27d6ba-e9b9-460a-8c8e-b68446f0e038,14744,1604439786341
72342cbd-a42e-493c-9a2b-c03f0abbb69b,8907,1604439793001
0b888bc8-c8ee-4d63-9f13-c72d58c52d49,22394,1604439794877
43d59e25-f6d6-457d-a3bf-98219e964472,20015,1604439794719
ebefbd40-4637-4629-864b-95fb65279c4f,15201,1604439789968
f6865b54-623f-4d0f-aed5-15747254b6d2,-11544,1604439789142
72e82ed1-4831-4760-9121-168c878adbec,4113,1604439791235
93e40b83-3798-4ff7-a0f9-3dec46b4813a,18496,1604439793369
5e3e60f4-3ef4-480a-8f41-50fd2e740261,-13149,1604439786701
